"assessid","stockid","country","region","area","method","method1","method2","species","comm_name","b0_true","msy_true","type","class","order","family","genus","taxa_level","linf_cm","vonb_k","winf_kg","tmax_yr","tmat_yr","m","lmat_cm","temp_c","habitat","depth_m_mid","migratory","depth_m_min","depth_m_max","comm_depth_m_min","comm_depth_m_max","troph","feeding","repro_mode","spawning","repro_guild1","repro_guild2","spawning_ground","lmax_cm","wmax_kg","lme_name","fao_area","long_dd","lat_dd","lat_dd_abs","area_sqkm","n","yr1","yr2","sst_c_avg","sst_c_median","sst_c_trend","tb_max","tb_avg","tb_trend","tb_sd_trend","catch_avg","bbmsy_n","bbmsy_avg","ffmsy_n","ffmsy_avg","sst_c_avg2","sst_c_trend2","r","r_se","r_lo","r_hi","k","k_se","k_lo","k_hi","betaT","betaT_se","betaT_lo","betaT_hi","betaT_inf","sigmaP","sigmaP_se","sigmaP_lo","sigmaP_hi","rho","rho_se","rho_lo","rho_hi"
"FAJ-BMACKECS-1992-2014-KUROTA","BMACKECS","Japan","Russia Japan","East China Sea","VPA","VPA","Virtual Population Analysis","Scomber australasicus","Blue mackerel",NA,NA,"finfish","Actinopterygii","Perciformes","Scombridae","Scomber","species",39.33812431554,0.378616370922957,0.702021056795293,7.96903005643873,2.18195234834117,0.569169493816239,23.1887232629687,22.5467043861144,"pelagic-neritic",143.5,"oceanodromous",87,200,NA,NA,4.07999992370605,"hunting macrofauna (predator)",NA,NA,NA,NA,NA,NA,NA,"East China Sea",61,127.7085192,31.18779222,31.18779222,576519.3524,22,1992,2013,21.4095063046659,21.4354736721306,0.00416807621888253,238000,150772.727272727,-2871.2591756068,-0.0120641141832218,58181.8181818182,0,NA,0,NA,20.9386990935129,0.0141322800236828,0.658942764089671,0.259684905689919,0.304360811526711,1.42661456370847,1.34226322915682,0.43378059023502,0.71244108891622,2.52886955058589,-0.0546577577859457,0.165292872025686,-0.37863178695629,0.269316271384398,"none",0.105244808072072,0.0158817932841339,0.0782977284101043,0.141466040599689,0.127902437549576,0.363458011619073,-0.584475265223806,0.840280140322959
"ICCAT-BMARLINATL-1956-2010-CHING","BMARLINATL","multinational","Atlantic Ocean","Atlantic Ocean","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Makaira nigricans","Blue marlin",NA,2000,"finfish","Actinopterygii","Perciformes","Istiophoridae","Makaira","species",430.897759757448,0.280475633345384,429.656875789835,16.8466629348774,3.85296899736425,0.328342363534166,202.378663350328,24.053444870992,"pelagic-oceanic",500,"oceanodromous",0,1000,NA,NA,4.3899998664856,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"North Atlantic Ocean",34,-22.45219942,7.3944724,7.3944724,94627091.88,54,1956,2009,11.9036422739396,11.8510776452341,0.00827070436684958,63400,36262.962962963,-681.654278635414,-0.0107516447734292,3543.62962962963,54,1.12388888888889,54,1.06203703703704,11.8833579936505,0.00425160478372163,0.0912340047800133,0.0393755531203519,0.0391544507833666,0.212584864853615,0.99950589160246,0.0441501119888371,0.916611804488916,1.08989653248581,-0.0631793550793825,0.160785605184819,-0.378319141241629,0.251960431082863,"none",0.0041084375799805,0.000396634615067784,0.00340015669932789,0.00496425925073763,1.00353880160664,0.0284747660530391,0.947728260142681,1.05934934307059
"IOTC-BMARLINIO-1950-2014-PONS","BMARLINIO","multinational","Indian Ocean","Indian Ocean","Biomass dynamics model","ASPIC","Surplus production model","Makaira mazara","Indo-Pacific blue marlin",NA,9524,"finfish","Actinopterygii","Perciformes","Istiophoridae","Makaira","species",469.932498134381,0.194069783280333,644.705360765834,25.1701718109396,5.58884055181642,0.224538819545233,221.923526817253,24.217480945986,"pelagic-oceanic",100,"oceanodromous",0,200,100,NA,4.46,"hunting macrofauna (predator)","dioecism","Variable throughout range","nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Indian Ocean",51,76.24703658,-14.90013419,14.90013419,48951560.03,61,1950,2010,24.198143547356,24.1769085214898,0.012026129349716,194000,160521.31147541,-1363.14119513486,-0.00702650100584979,5285.29508196721,61,1.65688524590164,61,0.446384075409836,24.1605057282546,0.00740711903175529,0.127116250634095,0.0107313987361997,0.107730749236782,0.149990056597074,1.0222758170606,0.0169859832448335,0.989519572434701,1.05611639755199,0.116517071313446,0.131527858597358,-0.141277531537376,0.374311674164268,"none",0.00361605986648832,0.000328894549089464,0.0030256182837783,0.00432172459696362,0.546119525801084,0.114786973959124,0.321137056841201,0.771101994760968
"DFO-PAC-BOCACCBCW-1935-2012-CHING","BOCACCBCW","Canada","Canada West Coast","British Columbia Waters","Unknown","unknown","Unknown","Sebastes paucispinis","Bocaccio",NA,NA,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",37.9332703513578,0.136548765904023,1.0784789287361,42.5922828511873,8.7838475146727,0.12525982007626,25.5633172078874,15.8515502745113,"reef-associated",238,NA,0,476,NA,NA,3.51,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"Gulf of Alaska",67,-128.4652717,51.38512955,51.38512955,135836.4559,77,1935,2011,9.94776002849852,9.91659719193423,0.00341332129855544,43600,16577.1428571429,-502.268783847732,-0.0115199262350397,1050.16883116883,77,0.633732467532467,0,NA,9.93503010937979,0.00376993485138843,0.0591016070196805,0.00537852789712955,0.0494463762789673,0.0706421828083394,0.99487117136617,0.0530436238832099,0.896153557835898,1.10446322392076,-0.0304051518656617,0.110159125529121,-0.246317037902739,0.185506734171416,"none",0.00726785847822151,0.000586876423718442,0.0062039893427186,0.0085141614437896,-0.0066577055853128,0.114251768579045,-0.230591172000241,0.217275760829616
"PFMC-BOCACCSPCOAST-1930-2009-CHING","BOCACCSPCOAST","USA","US West Coast","Southern Pacific Coast","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Sebastes paucispinis","Bocaccio",NA,1270,"finfish","Actinopterygii","Scorpaeniformes","Sebastidae","Sebastes","species",37.9332703513578,0.136548765904023,1.0784789287361,42.5922828511873,8.7838475146727,0.12525982007626,25.5633172078874,15.8515502745113,"reef-associated",238,NA,0,476,NA,NA,3.51,"hunting macrofauna (predator)","dioecism",NA,"bearers","internal live bearers",NA,NA,NA,"California Current",77,-123.5734586,37.98040185,37.98040185,298740.4063,54,1955,2008,13.7006897024309,13.7217795784755,-0.00411184844967294,60100,24289.2592592593,-675.326091099679,-0.0112367070066502,2769.11111111111,54,1.49768518518519,54,1.50030555555556,13.6626170397153,-0.000795047034057277,0.161302701193376,0.0617441812602391,0.0761743674581238,0.341565834814224,0.732297823827526,0.16244288785551,0.474095047490111,1.131123612494,0.022753965998215,0.123552564375993,-0.219409060178731,0.264916992175161,"none",0.0215619290627893,0.00207794650903721,0.017850685103425,0.0260447586305556,0.945370246259206,0.0492220486748749,0.848895030856451,1.04184546166196
"NEFSC-BSBASSMATLC-1968-2007-SHEPHERD","BSBASSMATLC","USA","US East Coast","Mid-Atlantic Coast","Statistical catch at age model","SCALE","A statistical catch-at-length model","Centropristis striata","Black sea bass",NA,3903,"finfish","Actinopterygii","Perciformes","Serranidae","Centropristis","species",32.4305394308244,0.312475110272788,0.140066996550983,7.57137087820431,2.51470799046414,0.584189845843711,17.701501570918,18.4663702716104,"reef-associated",NA,"oceanodromous",1,NA,NA,NA,3.66,"hunting macrofauna (predator)","protogyny",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Northeast U.S. Continental Shelf",21,-73.89540523,38.63082623,38.63082623,116236.1955,39,1968,2006,15.3157041556211,15.2776758570086,0.00751161501522798,15000,10225.1282051282,42.0060728744923,0.00280040485829949,3138.20512820513,39,0.708076923076923,39,1.61374358974359,15.3109423740134,0.00210443744583543,0.48816844197122,0.0757475673824717,0.360154626129674,0.661683650429651,1.58236893511657,0.212319936434741,1.2164455624003,2.05836703607291,0.159926372473194,0.070828431985231,0.021102645782141,0.298750099164247,"positive",0.0367374023159068,0.00419753748116084,0.0293663640638697,0.0459585914683014,0.733258058654327,0.113140553369261,0.511502574050575,0.95501354325808
"SEFSC-BSBASSSATL-1950-2010-HIVELY","BSBASSSATL","USA","US Southeast and Gulf","South Atlantic","Statistical catch at age model","BAM","Beaufort assessment model","Centropristis striata","Black sea bass",NA,801.5,"finfish","Actinopterygii","Perciformes","Serranidae","Centropristis","species",32.4305394308244,0.312475110272788,0.140066996550983,7.57137087820431,2.51470799046414,0.584189845843711,17.701501570918,18.4663702716104,"reef-associated",NA,"oceanodromous",1,NA,NA,NA,3.66,"hunting macrofauna (predator)","protogyny",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Southeast U.S. Continental Shelf",31,-78.30292646,31.18776023,31.18776023,335331.0565,32,1978,2009,24.4756209961242,24.4469166662958,-0.00813896695947502,7880,4637.5,-154.857038123164,-0.0196519083912645,761.34375,32,0.85909375,32,1.1068125,24.8424925829648,-0.0120998083291184,0.151249932095727,0.0401292010465778,0.0899192488284138,0.25441206701599,2.66369618097632,1.32612357903923,1.00393462842894,7.06746947821815,0.0961340052507707,0.150976691239223,-0.199780309578107,0.392048320079648,"none",0.0369918068490023,0.00462698669551629,0.0289490365354823,0.0472690610023128,0.123973206261551,0.181801203737496,-0.232357153063942,0.480303565587044
"IFOP-BSQLOBSTERCH-1979-2012-CHING","BSQLOBSTERCH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Cervimunida johni","Blue squat lobster",NA,NA,"invertebrate","Malacostraca","Decapoda","Galatheidae","Cervimunida","species",4.92,0.25225,NA,NA,NA,NA,NA,NA,"bathydemersal",275,NA,50,500,NA,NA,2,NA,"dioecism",NA,"bearers","External brooders",NA,8,NA,"Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,33,1979,2011,12.9504995994864,13.0007024593559,-0.00612034570606916,48600,34172.7272727273,481.350267379684,0.00990432648929391,3418.69696969697,0,NA,0,NA,12.7302898209877,0.00693070452287629,0.426110433063824,0.0940313245593688,0.276491003468862,0.656694427261131,1.055870360778,0.0886668414766683,0.895631857161627,1.24477731542803,-0.0756326443731115,0.131130088597698,-0.332647618024601,0.181382329278377,"none",0.0274289335741234,0.00340228911367589,0.0215091779722959,0.0349779242136871,0.82375693824717,0.14576388205507,0.538059729419232,1.10945414707511
"IFOP-BWHITCH-1979-2012-CHING","BWHITCH","multinational","South America","Chilean EEZ and offshore","Unknown","unknown","Unknown","Micromesistius poutassou","Blue whiting",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Micromesistius","species",35.8706979312847,0.282689189616698,0.350968671398329,12.056870363655,3.03664590454871,0.41375542251684,23.4381413288622,12.1502276912313,"bathypelagic",1575,"oceanodromous",150,3000,300,400,3.70000004768372,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Humboldt Current",87,-75.6430531,-40.93236538,40.93236538,2485402.473,21,1990,2010,12.9312978168486,12.9963950466227,-0.00278582321325412,1230000,955761.904761905,-29322.0779220794,-0.0238390877415279,24139.0476190476,0,NA,0,NA,12.7302898209877,0.00693070452287629,0.001416568054919,0.00941525198578581,3.11603948590772e-09,643.979340856279,4.99899434308413,0.696604542896509,3.80422711140711,6.56899383510883,-0.013184308978868,0.163763322298732,-0.334160420684382,0.307791802726646,"none",0.0517303759689991,0.00798221594378243,0.03822955306092,0.0699990343499351,-0.338593146864761,0.206477442459394,-0.743288934085173,0.0661026403556509
"WGNPBW-BWHITNEA-1980-2012-CHING","BWHITNEA","multinational","Europe (EU)","Northeast Atlantic","Statistical catch at age model","SAM","SAM","Micromesistius poutassou","Blue whiting",NA,NA,"finfish","Actinopterygii","Gadiformes","Gadidae","Micromesistius","species",35.8706979312847,0.282689189616698,0.350968671398329,12.056870363655,3.03664590454871,0.41375542251684,23.4381413288622,12.1502276912313,"bathypelagic",1575,"oceanodromous",150,3000,300,400,3.70000004768372,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers","shelf",NA,NA,"Norwegian Sea",27,5.655708472,71.35597065,71.35597065,NA,31,1981,2011,3.79875020407043,3.75850348286322,0.0234402678013278,12100000,5119677.41935484,173262.096774193,0.0143191815515862,974709.677419355,0,NA,31,1.94803225806452,3.69458221731658,0.0031872758566232,0.31852827980238,0.124630620370561,0.147942204952144,0.685810145027132,1.1265202883098,0.445637648503469,0.518809488145426,2.44607700701472,0.0244985606276557,0.212037059759965,-0.391094076501875,0.440091197757187,"none",0.0585299353873143,0.0074379404424214,0.0456253281555246,0.0750844645931247,0.604970114960404,0.227069596374245,0.159913706066883,1.05002652385392
"PFMC-CABEZNCAL-1930-2009-CHING","CABEZNCAL","USA","US West Coast","Northern California","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Scorpaenichthys marmoratus","Cabezon",1036,129,"finfish","Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","species",53.2889237333477,0.23544911503199,1.52899717234997,10.6629272289298,3.25334712441648,0.398674229547751,28.0950234936486,15.7367301021962,"demersal",100,NA,0,200,NA,NA,3.61999988555908,"variable","dioecism",NA,NA,NA,NA,NA,NA,"California Current",77,-124.7317904,39.1651994,39.1651994,163996.2477,36,1973,2008,12.9488055365592,13.0243048270544,-0.00349180117219533,787,645.611111111111,-7.21055341055341,-0.00916207548990268,36.75,36,2.2025,9,0.487555555555556,12.9728845437678,-0.001860412856713,0.147157742244635,0.129720974125973,0.0261473047700095,0.828207774874633,1.09628930033001,0.245691791254872,0.706572989980528,1.70095693871794,0.0691312386441,0.128548469294644,-0.182823761173403,0.321086238461603,"none",0.0277283296833669,0.00328045959303812,0.0219896659505435,0.0349646178690805,0.765647794239208,0.114212955732153,0.541790401004187,0.989505187474228
"NWFSC-CABEZORECOAST-1973-2009-STACHURA","CABEZORECOAST","USA","US West Coast","Oregon Coast","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Scorpaenichthys marmoratus","Cabezon",409,48,"finfish","Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","species",53.2889237333477,0.23544911503199,1.52899717234997,10.6629272289298,3.25334712441648,0.398674229547751,28.0950234936486,15.7367301021962,"demersal",100,NA,0,200,NA,NA,3.61999988555908,"variable","dioecism",NA,NA,NA,NA,NA,NA,"California Current",67,-126.5364384,44.15386661,44.15386661,181160.3323,30,1979,2008,12.5585113779704,12.460474995772,-0.00124996159843152,724,591.3,-6.0028921023359,-0.0082912874341656,31.8463333333333,30,2.559,30,0.348526666666667,12.5159708748384,-0.000878362547100454,0.184744015926461,0.0884178172758493,0.072307095504387,0.472019394259389,1.02707311716361,0.0951268684876558,0.856568619346359,1.23151743383401,0.028622031943878,0.120833228974609,-0.208211096846355,0.265455160734111,"none",0.0172288935112473,0.00223043725846296,0.0133677884999349,0.0222052265132222,0.807703062795823,0.112812281002033,0.586590992031839,1.02881513355981
"PFMC-CABEZSCAL-1930-2009-CHING","CABEZSCAL","USA","US West Coast","Southern California","Integrated Analysis","SS3","Stock Synthesis v3.0 model","Scorpaenichthys marmoratus","Cabezon",263,30,"finfish","Actinopterygii","Scorpaeniformes","Cottidae","Scorpaenichthys","species",53.2889237333477,0.23544911503199,1.52899717234997,10.6629272289298,3.25334712441648,0.398674229547751,28.0950234936486,15.7367301021962,"demersal",100,NA,0,200,NA,NA,3.61999988555908,"variable","dioecism",NA,NA,NA,NA,NA,NA,"California Current",77,-119.4567138,33.07203253,33.07203253,91849.8245,40,1969,2008,15.9657842514692,16.0287731709304,0.00364653258267071,1380,897.525,-19.687335834897,-0.0142661853876065,101.95,40,1.99375,9,0.343333333333333,15.9145494904974,0.00230926699678915,0.164798268081986,0.0926798926227039,0.0547320611802918,0.496207681149813,1.29071119899393,0.380781325898558,0.723945403574204,2.30118927612972,-0.0015699432026609,0.0857630169148092,-0.169665456355687,0.166525569950365,"none",0.0207503199832492,0.00233513635218652,0.0166430573438342,0.0258711948479074,0.876291947244343,0.0805187852147881,0.718475128223358,1.03410876626533
"AFWG-CAPENOR-1965-2007-MINTO","CAPENOR","multinational","Europe (non-EU)","Barents Sea","Unknown","CapTool","Spreadsheet assessment model used for Capelin","Mallotus villosus","Capelin",NA,NA,"finfish","Actinopterygii","Osmeriformes","Osmeridae","Mallotus","species",20.3648228581759,0.460515022691593,0.0495181435258081,5.6829930010871,2.84475174623054,0.999801483974034,15.9828253337407,4.76220905412746,"pelagic-oceanic",362.5,"anadromous",0,725,NA,200,3.2,"selective plankton feeding","dioecism","once in a lifetime","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Barents Sea",27,47.32186702,79.76879721,79.76879721,NA,34,1972,2005,-0.0197060880054044,-0.0197708077592203,0.00523675646867186,8840000,3465470.58823529,-195984.415584412,-0.0221701827584176,873235.294117647,0,NA,0,NA,-0.0903889184228187,0.00548169244249116,0.744159453728213,0.324000889457794,0.316995473468573,1.74694384911454,0.762598883005476,0.181764645105484,0.477979686814035,1.216698266484,-0.00610617643679727,0.19458077507756,-0.387484495588816,0.375272142715221,"none",0.159466772430577,0.0193970336963422,0.125640842211597,0.202399562608776,0.546896802610727,0.294276230721604,-0.0298846096036162,1.12367821482507
"MARAM-CHAKESA-1917-2015-Rademeyer","CHAKESA","South Africa","South Africa","South Africa","Statistical catch at age model","AD-CAM","an AD-Model builder statistical Catch at Age Model","Merluccius capensis","Shallow-water cape hake",223800,62800,"finfish","Actinopterygii","Gadiformes","Merlucciidae","Merluccius","species",119.41087130392,0.113386802694694,15.1614431053344,21.0364017235148,6.3209711990066,0.232625088020229,59.8742969210023,15.1932685027109,"bathydemersal",525,"oceanodromous",50,1000,150,450,3.88,"hunting macrofauna (predator)","dioecism",NA,"nonguarders","open water/substratum egg scatterers",NA,NA,NA,"Benguela Current",47,19.26856335,-34.65545832,34.65545832,609628.8208,31,1984,2014,18.5815411178869,18.6436152603891,0.0137621807576718,618000,504645.161290323,-5829.03225806444,-0.00943209103246672,31151.6129032258,31,2.41645161290323,31,0.311935483870968,18.3558824135443,0.00594625449113,0.157158445220597,0.0581861918953928,0.0760648284920375,0.324706929520534,1.53588038507062,0.368035104244646,0.960250640028663,2.45657587603822,-0.0386830845580723,0.0962262279785507,-0.227286491396032,0.149920322279887,"none",0.00832429623836323,0.00106712639107977,0.00647480110191353,0.0107020905775082,0.967759790849034,0.0503985039415525,0.868978723123591,1.06654085857448
"IFOP-CHERRCHVX-1960-2012-CHING","CHERRCHVX","multinational","South America","Chilean EEZ and offshore region V-X","Unknown","unknown","Unknown","Clupea bentincki","Chilean herring",NA,NA,"finfish","Actinopterygii","Clupeiformes","Clupeidae","Clupea","species",18.3799639294323,0.580864376195047,0.0596150666700552,6.02798091351162,1.84023212503224,0.688734649202883,12.8060601604623,14.897757894488,"pelagic-neritic",35,NA,0,70,NA,NA,2.69,"filtering plankton","dioecism","one clear seasonal peak per year","nonguarders","open water/substratum egg scatterers","coastal",NA,NA,"Humboldt Current",87,-77.38916182,-36.67265085,36.67265085,936151.1722,21,1991,2011,15.243809852154,15.3431391673731,-0.00147074244239192,4250000,1642333.33333333,133814.285714286,0.0314857142857144,446047.619047619,0,NA,0,NA,15.0012475047363,0.00735960388022548,0.499027047610737,0.193299748073665,0.233562085016594,1.06621755080409,1.32325203149376,0.460158428783788,0.669319347912923,2.6160844510357,-0.0737299519532384,0.167801218162666,-0.402620339552063,0.255160435645586,"none",0.153937780243069,0.0240384824781324,0.113350015647336,0.209058993515191,-0.0170133747897266,0.256120210100267,-0.519008986586251,0.484982237006798
